n_divergent_transitions,min_Rhat,max_Rhat,t_c1_w,t_c2_w,t_c3_w,t_c4_w,t_w_max,t_c1_s,t_c2_s,t_c3_s,t_c4_s,t_s_max,R_estimate,R_lower_cred_int,R_upper_cred_int,R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,k_Rhat,number_yearly_mutations_estimate,number_yearly_mutations_lower_cred_int,number_yearly_mutations_upper_cred_int,number_yearly_mutations_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,detection_proba_Rhat
0,1.0013364703105243,1.0036466503018557,311.261,535.677,460.485,529.235,535.677,200.118,237.674,355.394,240.425,355.394,0.9244500647243828,0.8107760406509714,1.062346491436095,1.0013364703105243,0.5148579758544191,0.1980063907267987,1.0161429694893371,1.0028088802604591,13.98781573873345,12.973018562622117,14.953323406643728,1.0025293766003571,0.18054531783512734,0.16864184419603753,0.19175321080023605,1.0025688306229181,0.5909838027750148,0.12617882694507215,0.9829797393620225,1.0036466503018557,0.005909838027750147,0.0012617882694507217,0.009829797393620226,1.0036466503018557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0007044681212824,1.0031415109620132,119.336,159.161,184.214,121.372,184.214,115.858,78.121,64.029,77.743,115.858,0.6299945430414959,0.45277059086182064,0.8742144207410951,1.0007044681212824,0.44707465083101144,0.18882860020934855,0.8366280034094156,1.0028301220731333,14.04304543457801,13.026510481957592,15.029893030790806,1.00071315423909,0.1811890470369261,0.169274728173077,0.19263380727298413,1.0007252164716174,0.43691746483770333,0.08088051889183681,0.951035566106861,1.0031415109620132,0.043691746483770326,0.008088051889183682,0.0951035566106861,1.0031415109620132
0,0.9996154453059114,1.003064109623546,220.684,258.555,183.229,163.46,258.555,169.316,175.925,165.281,128.663,175.925,0.7879134879031006,0.6836226581336894,0.960948417815352,1.0029766923431886,0.39229822960651617,0.20004964556175728,0.6666678001857642,0.9996154453059114,13.985020090662283,13.017257516341001,14.960367483528454,1.0030588832252194,0.18051293984239675,0.16916528715402865,0.19183426172790854,1.003064109623546,0.5975799926202122,0.11722625847066154,0.9815941799107367,1.0027031329662182,0.0597579992620212,0.011722625847066155,0.09815941799107368,1.0027031329662182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0006377208580768,1.0050007524593887,60.016,64.346,66.968,55.727,66.968,64.714,51.01,40.461,51.177,64.714,0.5236602429166736,0.29802090392267555,0.7670850230941579,1.0023683808269093,0.3569668676524883,0.121298068692662,0.7705642045448633,1.0021750895255295,14.027859804636513,13.117809015801814,15.042681166280255,1.0006377208580768,0.18101273309535693,0.17035380440977774,0.19278078490036027,1.0006537505126525,0.299515136239058,0.061378724375652616,0.8212341103843135,1.0050007524593887,0.029951513623905815,0.006137872437565262,0.08212341103843135,1.0050007524593887
0,1.000448376587026,1.0074429976381618,129.384,120.731,123.382,145.634,145.634,88.83,93.061,76.347,99.882,99.882,0.6750657900962261,0.5437371902230873,0.9045385143292115,1.0074429976381618,0.38824655643417305,0.17272631653308732,0.7127390690901532,1.000707532299666,14.000933339716203,13.056253549667357,14.960122680604368,1.000448376587026,0.18069982587824698,0.1696264216839127,0.19183144533040922,1.0004556293582487,0.5393588699485007,0.09240504748457044,0.9686804141766352,1.0058060121433534,0.053935886994850045,0.009240504748457046,0.09686804141766353,1.0058060121433534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9999261456964703,1.0044881200495719,54.94,46.367,52.486,65.073,65.073,38.852,67.154,52.586,62.871,67.154,0.6031961639702538,0.3444835623192284,0.8163417083816442,1.003970704578972,0.6549705283554652,0.26243145432173803,1.2261204720888292,1.0001217016794781,14.005205857795936,13.014116272839557,15.002975475973056,0.9999484731237664,0.18074805866238267,0.16912813030109425,0.19232434861572764,0.9999261456964703,0.24331316550795268,0.05732184741787281,0.7566343314801154,1.0044881200495719,0.024331316550795273,0.005732184741787282,0.07566343314801155,1.0044881200495719
0,1.000508699834022,1.0025545738601405,107.494,140.821,138.681,184.551,184.551,89.535,129.794,90.765,157.799,157.799,0.649057495470982,0.4798751627467508,0.8900193586708913,1.0020784746442655,0.45026059158961684,0.2031130898738141,0.8413740477089382,1.000508699834022,13.99587934586175,12.993474049565487,14.975695617040486,1.0025545738601405,0.18063898036570855,0.16888391803475167,0.19201060384099683,1.002525788851966,0.4506566293861497,0.0834576937063426,0.9442226314303799,1.0008275461807834,0.045065662938615,0.008345769370634259,0.09442226314303799,1.0008275461807834
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0003957779499613,1.0083414032561695,98.252,123.52,109.201,125.039,125.039,33.849,105.296,46.577,60.202,105.296,0.5898453232174904,0.5053718866155178,0.7417091583366264,1.0083414032561695,0.18579227930254455,0.08882188939242269,0.33083757319984003,1.0003957779499613,13.997784468299217,13.034568217105617,14.960373671574919,1.0026166142218453,0.18066315341579836,0.16937002060039374,0.19183433310527073,1.0026062790508392,0.668621242126475,0.22933378423973802,0.9861651781399209,1.0074683039283328,0.06686212421264748,0.0229333784239738,0.09861651781399211,1.0074683039283328
0,1.0033165937233643,1.0098594176455697,209.584,342.744,269.265,190.241,342.744,105.521,200.144,276.323,116.704,276.323,0.8338451381134564,0.7667677788667536,0.9365213159213857,1.0074374781757958,0.2542189906067259,0.1397718338925954,0.40260516665951385,1.0033165937233643,14.024978186196453,12.969502362913618,15.016112274608467,1.005382372391193,0.18097788207796314,0.1686002252974268,0.19247539107309372,1.0053859309184416,0.6827866653171681,0.2225408355167918,0.9869373432782863,1.0098594176455697,0.06827866653171674,0.022254083551679182,0.09869373432782863,1.0098594176455697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9989786753055302,1.0032904486987149,123.177,147.426,159.046,132.253,159.046,82.875,97.814,75.273,120.99,120.99,0.5866396940843985,0.41227743402032785,0.8415464713127836,1.0032904486987149,0.3669237318496219,0.14999547467916868,0.7472801508662517,1.000959158944368,14.006168089712803,13.009030405454997,14.999378305881544,0.9989963351665984,0.180758565733385,0.16906796749299263,0.19228298399841462,0.9989786753055302,0.4630628502584516,0.0783490612225939,0.9639847484640964,1.0031834938039432,0.04630628502584515,0.007834906122259391,0.09639847484640965,1.0031834938039432
0,0.9995803440142496,1.0092258518195092,247.51,187.455,245.49,300.476,300.476,205.761,267.767,96.921,128.466,267.767,0.8445693112348105,0.7130199759039526,1.0354802477791956,1.0092258518195092,0.5863321085202515,0.2728956950451268,0.9822598598893396,1.0050435439829035,14.02149333469758,13.077572828555505,15.035622726781067,0.9995803440142496,0.18093918174936793,0.16987841648993143,0.1926996636048153,0.999581655757378,0.4968364804303027,0.07127271943776925,0.9699281894786655,1.0075795059924268,0.04968364804303027,0.007127271943776925,0.09699281894786654,1.0075795059924268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.99958382661451,1.0077536889002483,77.446,86.545,106.363,110.366,110.366,39.986,54.485,62.842,56.248,62.842,0.647995176720293,0.43078076092634876,0.90032623895746,1.0050947814425473,0.6375652959714221,0.2771080139663105,1.168267333750682,1.0019140825757733,14.006430967240055,12.93184672041352,15.035080010056175,0.9995854753926737,0.1807614669921081,0.1681543954737059,0.19269342592509273,0.99958382661451,0.363867265543419,0.06427552304785387,0.9140185610560382,1.0077536889002483,0.03638672655434188,0.006427552304785388,0.09140185610560382,1.0077536889002483
0,1.0000278030835248,1.0133569375330163,168.674,299.685,178.15,199.939,299.685,126.22,197.64,143.897,112.448,197.64,0.7730801225730319,0.6453972062354388,0.9840697547303136,1.0113763098369406,0.45908126344308114,0.22138753910587855,0.7872839838170498,1.0000278030835248,14.051022355159336,13.109818435179653,15.044078397542885,1.0047545459225307,0.18128364907988234,0.17025941800030342,0.19279684210191295,1.0047414313547014,0.5358861901887915,0.09049608903040833,0.9831778333818352,1.0133569375330163,0.05358861901887912,0.009049608903040834,0.09831778333818353,1.0133569375330163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.001348912730629,1.0098102283108277,126.258,205.002,166.124,123.066,205.002,87.596,98.557,70.951,85.788,98.557,0.729121410971236,0.6460037418031256,0.8694873767114866,1.0098102283108277,0.24988634202014712,0.12891417796650803,0.4052697268718113,1.001348912730629,14.023179150977809,13.043879565777836,14.998648281979523,1.0055888281440277,0.18095783883205516,0.16948012501731327,0.19227458989502805,1.005584588217958,0.6561356324065185,0.20711523924787043,0.9916596261042029,1.0084330115859077,0.06561356324065186,0.020711523924787045,0.0991659626104203,1.0084330115859077
0,0.9998952187410721,1.0066232751983264,449.094,249.78,295.958,261.836,449.094,99.119,128.888,97.671,118.908,128.888,0.8413870525555145,0.7952707679303255,0.8986500691063233,1.0025144008047473,0.12063612805913784,0.07152710756326736,0.1728553222652463,1.0050831688769954,14.020350436457026,13.064359662355491,15.024693810873135,0.9998963038396627,0.18092453855032947,0.16972224566306904,0.1925740434410166,0.9998952187410721,0.7659641631310903,0.35646496708650727,0.9903293865650562,1.0066232751983262,0.07659641631310905,0.03564649670865073,0.09903293865650564,1.0066232751983264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0023269412886753,1.0100004817595831,124.153,97.803,93.56,99.929,124.153,126.609,65.79,84.078,57.018,126.609,0.6618001299978062,0.5340898173955728,0.8686173610181029,1.0082527625890185,0.31963935994078163,0.14708039751540927,0.5727237412506807,1.0023269412886753,14.013607015609024,13.110714301161565,14.98685098595099,1.0061226430810153,0.18084857787509231,0.1702700007005681,0.19213891615704495,1.0061465409173305,0.5511096716470829,0.11775534388467696,0.98114322447424,1.0100004817595831,0.055110967164708334,0.011775534388467694,0.09811432244742399,1.0100004817595831
0,0.9989278595991467,1.0090323757807738,359.296,471.192,277.996,339.26,471.192,230.215,194.533,142.967,213.736,230.215,0.8975470142538491,0.8069822314003597,1.049306978833798,1.0090323757807738,0.45327347465705803,0.23301157874845735,0.7562854552816907,0.9989278595991467,14.013648143153077,13.07909264687849,14.959383969523376,1.003210625208046,0.1808476146615607,0.16989637891053896,0.19182294590047094,1.0032248996561273,0.5786663339308644,0.10307743145641717,0.9790127253893711,1.008815467177704,0.05786663339308645,0.010307743145641717,0.09790127253893713,1.008815467177704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9988432912123657,1.0050871120203804,120.771,147.382,138.368,116.496,147.382,91.323,91.244,126.382,150.351,150.351,0.6995036693557966,0.5140552348013547,0.9305616460796267,1.003858155004794,0.572880882042682,0.2632226737187685,1.0535325304683203,0.9996996526018879,14.007458676626483,13.0170053426981,14.956955467301311,0.9988432912123657,0.18077455016932548,0.1691623043227885,0.19179500338116334,0.9988438642810185,0.4258000650485399,0.07709255801822673,0.9462303562230031,1.0050871120203804,0.042580006504853996,0.007709255801822672,0.09462303562230032,1.0050871120203804
0,0.9999263915910818,1.0050977965277166,471.297,293.234,242.773,280.575,471.297,113.015,178.478,176.368,184.312,184.312,0.8307044517815507,0.7367051105406776,0.9800568963999648,1.002104314184398,0.3796414804039481,0.19817070231071757,0.644252946242142,1.0050977965277166,13.979100378524635,13.07030071700586,14.908579256950208,0.9999263915910818,0.18044580656440468,0.16979246904238987,0.19123818180196955,0.9999284219822533,0.5957294085770125,0.1433156977775468,0.9819404790955067,1.0019677324438614,0.059572940857701234,0.01433156977775468,0.09819404790955068,1.0019677324438614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.000874975460578,1.0038698126381855,217.001,217.828,156.662,141.691,217.828,79.378,140.321,53.254,92.148,140.321,0.6876116593318596,0.6319212853367187,0.7647998701336202,1.000874975460578,0.12186688370575878,0.06746928939894167,0.18473208586092912,1.0027620038072147,14.026305694430112,13.006810024105757,15.06739244756032,1.0038698126381855,0.1809937646414615,0.16904170034674867,0.1930647229211812,1.0038444691150095,0.7631665794391012,0.34629193162134875,0.9916393249433644,1.003007762433674,0.07631665794391011,0.03462919316213488,0.09916393249433644,1.003007762433674
0,1.0030995405355831,1.0032275784524307,1300.02,276.911,344.75,312.388,1300.02,172.381,159.772,196.057,164.634,196.057,0.8773013307245108,0.8357487847174832,0.92831452027989,1.0030995405355831,0.1069468337986508,0.061896512037247456,0.14961127205410638,1.0031238166751133,14.0184949508193,13.030200223075603,14.998508348607286,1.0032165934709154,0.18090365027781583,0.16931836517604243,0.19227298074112056,1.0032275784524307,0.7656325696706288,0.35189766218608465,0.9933887580010258,1.0031956478056472,0.07656325696706293,0.03518976621860847,0.09933887580010257,1.0031956478056472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0003895312334512,1.0069565402287912,168.618,208.464,243.695,268.131,268.131,145.283,238.386,148.583,254.832,254.832,0.7729380012687772,0.6390237180267929,0.9919083315786626,1.0068964735804349,0.523142834350826,0.24508109439472273,0.9530935310430287,1.0004945680534563,14.015863811587813,13.068660327846342,14.926711999058803,1.000405046776073,0.18087488340031657,0.1697730802052889,0.1914469388672222,1.0003895312334512,0.5163294261584379,0.08231442161596728,0.9557128891361777,1.0069565402287912,0.05163294261584382,0.008231442161596728,0.09557128891361777,1.0069565402287912
0,1.0014754508627417,1.0122381742245758,447.749,883.552,563.278,332.827,883.552,215.602,303.885,262.847,206.371,303.885,0.9011471781960166,0.8315387026036644,1.0142089392044067,1.0112742338419465,0.36342063169650457,0.19462910284362497,0.5632148386348012,1.0014754508627417,14.010034151394699,13.074559295889374,14.93825901739677,1.0059793625858269,0.1808060586229722,0.169842801622957,0.1915798483049815,1.0059945064861882,0.6397590703464666,0.18798627051696426,0.9809897206332941,1.0122381742245756,0.06397590703464671,0.018798627051696427,0.09809897206332942,1.0122381742245758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0021957934060728,1.0094818326213912,162.491,219.145,211.541,221.47,221.47,140.527,202.288,130.54,120.63,202.288,0.7871597370209322,0.628096532361413,1.0080022553840402,1.0089983172556825,0.6182369270190834,0.3080015796575353,1.0919715172035722,1.0021957934060728,14.013904742973708,13.080222745087143,14.940971430112349,1.0023436617116699,0.18085151218721107,0.16990973399354087,0.1916110657691808,1.0023493804352925,0.46649501386228376,0.0660600571055164,0.9629653552245813,1.0094818326213912,0.04664950138622839,0.006606005710551641,0.09629653552245812,1.0094818326213912
0,1.0006724767465243,1.0202592937462036,600.102,877.049,1000.19,778.83,1000.19,849.534,637.975,378.278,383.364,849.534,0.9528163592315091,0.8565112482984439,1.0968337139858944,1.0188803917120373,0.6408938664546894,0.3452422928560042,1.020634204933233,1.0006724767465243,14.021185600660601,13.027349199225691,15.010027886270239,1.0037017178314918,0.1809346265918554,0.16928464753345207,0.19240543840972094,1.0037192077893253,0.529965463077832,0.07366398617690792,0.9752275731483625,1.0202592937462036,0.05299654630778325,0.0073663986176907914,0.09752275731483627,1.0202592937462036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9995345549741556,1.0030019034032722,208.494,238.732,155.763,264.261,264.261,69.285,83.757,75.288,86.299,86.299,0.7397835549538458,0.6846124864489807,0.8146030722403017,1.000686859155503,0.1299742307997899,0.0718274369743396,0.197852222814665,1.0009773358641847,14.003202844079377,13.01569163697983,14.947883876835888,0.9995375132979228,0.1807255032632606,0.1691467650360314,0.19169061645170826,0.9995345549741556,0.7507816848964006,0.3342385194014132,0.9924544282238404,1.0030019034032722,0.075078168489640107,0.03342385194014131,0.09924544282238404,1.0030019034032722
0,1.0023485019800724,1.0044039054070832,451.956,525.7,1174.74,449.287,1174.74,298.087,335.823,214.68,207.264,335.823,0.9192792926761314,0.881478937439201,0.9642579331301556,1.0044039054070832,0.12279953242382259,0.07210019209649302,0.17269709499440086,1.0023485019800724,13.984636896864133,12.981322493762512,14.971765638310039,1.0025256732448022,0.1805084468369366,0.16874012279019976,0.1919653952800069,1.002531044290044,0.7811590961111194,0.3582166548193635,0.9930784640814243,1.002577439051885,0.07811590961111196,0.035821665481936354,0.09930784640814244,1.002577439051885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9991512496743757,1.0049645305171644,305.314,353.954,482.187,255.294,482.187,156.213,159.996,185.136,122.731,185.136,0.7986702160738934,0.6924826838181282,0.9616553243219121,1.0037104710321363,0.37113357620903675,0.1816063829534326,0.6236698292162194,1.000871828266982,14.015753213147846,13.005562089115859,15.02572670831375,0.999168108881208,0.18087051181051228,0.16902693686904907,0.19258591675373446,0.9991512496743757,0.5714384842968987,0.12077311921279096,0.974241855932327,1.0049645305171644,0.0571438484296899,0.012077311921279097,0.09742418559323271,1.0049645305171644
0,0.9994926091894676,1.0059947179041648,823.458,559.032,594.156,755.548,823.458,571.21,284.126,282.62,303.029,571.21,0.915377149176158,0.86075632339116,0.9948532831462364,1.000441059419963,0.2585222043673746,0.1571720883879529,0.38007956348966443,0.9994926091894676,13.97605385952852,12.953243657766832,14.971376195630414,1.0059947179041648,0.18040719001712907,0.1684077574283843,0.19196091509464333,1.0059655281008097,0.7023660136898034,0.2789089893580109,0.9882866407421251,1.000456397534791,0.07023660136898037,0.02789089893580109,0.09882866407421252,1.000456397534791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.000853402917979,1.0042136673154607,193.407,150.983,125.504,127.403,193.407,104.865,187.138,103.417,101.447,187.138,0.813042211459713,0.6652496713902517,1.0099810802874878,1.0042136673154607,0.6045984001379621,0.2949670903575625,1.039869948664974,1.0034356143098164,14.023621608681786,13.07930460875098,14.926324788450213,1.000853402917979,0.18096521099742768,0.16989888388220223,0.19144248158998578,1.0008552901947583,0.48082926898716893,0.08137195201742117,0.9630237148316478,1.0040305799643707,0.04808292689871693,0.008137195201742116,0.09630237148316478,1.0040305799643707
0,1.0041551013700905,1.0156976444721073,334.418,372.541,505.536,411.876,505.536,204.241,357.042,234.215,241.736,357.042,0.9313687000804723,0.8657876769540019,1.0378871568603838,1.0120432575272427,0.3549568144939009,0.18613362323775817,0.5405764715556347,1.0041551013700905,14.009502845036565,12.940865560249923,14.965027936738318,1.007132293823551,0.18079885009426186,0.16826119736299827,0.1918878820697744,1.0072099494120652,0.6135100018169128,0.15776297082187365,0.9796069350338287,1.0156976444721073,0.061351000181691304,0.015776297082187366,0.09796069350338288,1.0156976444721073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0007170728599126,1.0051908373191785,97.296,123.123,115.284,132.219,132.219,76.861,101.936,86.035,88.222,101.936,0.5392409447160846,0.41893205416453566,0.732862387317867,1.0051908373191785,0.24354291487954907,0.1318899224640294,0.38055834245548087,1.0041430256580932,14.016543096741493,13.051655102701098,14.962027507996275,1.0007170728599126,0.18088154160553155,0.16957205757693483,0.19185336153639965,1.0007229522199863,0.5344434554100175,0.11895436798671911,0.9667347839107415,1.0050917648345417,0.1603330366230053,0.03568631039601573,0.2900204351732224,1.0050917648345417
0,1.0037599896538367,1.0061446413002975,268.996,221.786,203.077,201.205,268.996,86.519,147.819,154.716,174.65,174.65,0.7555449212135043,0.6870540023964579,0.8643072007836307,1.0037599896538367,0.23859733692159052,0.13655190819217028,0.32611913017510774,1.004559998267067,14.005857198950064,13.029333182548873,15.008108623522505,1.0061446413002975,0.1807567432840299,0.16930811116534022,0.19238337119848764,1.0061334200540144,0.659967877821521,0.21158809347632698,0.9763030358392164,1.0041505973932763,0.19799036334645614,0.06347642804289809,0.2928909107517649,1.0041505973932763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.999199749942892,1.0110844974193627,177.827,149.431,127.738,158.249,177.827,117.024,110.7,100.945,98.723,117.024,0.5982371255533112,0.3552329148809652,0.8338175352734523,1.0005812572251198,0.49957661790517316,0.22930808467283054,0.9193080574174565,1.0110844974193627,14.010414315915948,13.06011148052582,15.004254541864372,0.9992060451120122,0.18080866481657154,0.16967202835414427,0.19233905621750896,0.999199749942892,0.26811265982590804,0.054051487230711515,0.7805711939574626,1.0010937200453147,0.08043379794777236,0.016215446169213454,0.23417135818723878,1.0010937200453147
0,1.0010924185963457,1.0050824519914423,155.075,170.035,165.931,167.992,170.035,104.628,162.1,117.315,125.967,162.1,0.7311104816063603,0.561309852497275,0.9533947422220231,1.0049748954127262,0.5344882422297137,0.2945945282024581,0.8624411186716741,1.0010924185963457,13.99532898449861,12.986651873325798,15.042797296322146,1.00235981600777,0.1806325132146528,0.1688031910340928,0.19278211934466172,1.0023893277989306,0.42693556321420045,0.06930312673881305,0.9466784793620625,1.0050824519914423,0.12808066896426012,0.02079093802164391,0.28400354380861875,1.0050824519914423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0017622776210813,1.0031918010294996,87.274,80.063,76.091,75.35,87.274,68.729,106.985,52.99,67.045,106.985,0.603882913629207,0.34665799164919114,0.8223444294749274,1.0029902418489243,0.6281235056714828,0.28981977537455667,1.1627011998028849,1.0031918010294996,14.020535863298374,13.053042319050872,14.984613268136396,1.00176712053808,0.18092775455267152,0.16958845802754774,0.19211317886699494,1.0017622776210813,0.22417546832136867,0.05426521022576135,0.6957751413825564,1.003044030024938,0.06725264049641064,0.016279563067728403,0.20873254241476685,1.003044030024938
0,1.0001540629063648,1.016982764036569,221.972,206.785,193.297,186.111,221.972,202.668,149.44,149.303,120.632,202.668,0.7328150628071161,0.5545569336394259,0.9614936003557507,1.0152690847388317,0.6065854919228202,0.3247484718317976,0.9748621912331509,1.001877080859121,14.00799988597397,13.047284247150438,14.982633727354827,1.0001731620021277,0.18078064022550475,0.16952038086811663,0.1920904104374879,1.0001540629063648,0.43874877623752584,0.06810831540029905,0.9681561637930881,1.016982764036569,0.1316246328712577,0.020432494620089715,0.2904468491379264,1.016982764036569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.002536683682869,1.0100571519112942,107.874,98.573,148.954,119.311,148.954,103.664,102.912,133.51,62.012,133.51,0.59641175275273,0.511543850638335,0.7314072144725203,1.0031156576605444,0.17673917262102787,0.09066106590514361,0.2567588400499888,1.0100571519112942,14.016526031681723,13.021089240970895,15.022820336901903,1.002536683682869,0.18087878126863322,0.16921060928337878,0.19255250729897833,1.0025472682956669,0.6049340000983288,0.16727879457341807,0.9684793421579255,1.0057152052217642,0.1814802000294985,0.05018363837202543,0.29054380264737767,1.0057152052217642
0,0.9986209496270382,1.0028076009823474,224.779,224.931,208.543,262.738,262.738,128.909,91.982,186.45,95.58,186.45,0.8274105873829185,0.760901899013566,0.9314985205689008,0.9997491447530247,0.2497873865805452,0.13624380055358343,0.34430686115649217,0.9986209496270382,14.02219734334709,13.05410521286676,15.001428460848176,1.0028076009823474,0.18094699459935765,0.16960102390501838,0.1923065597902856,1.0027941602918107,0.6630144098944291,0.18011732238190878,0.986535681394464,1.0014456022855491,0.19890432296832872,0.054035196714572624,0.2959607044183392,1.0014456022855491
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
