date,x,country,estimate_type,value,boundary_low,boundary_high
2021-04-16,3.4615384615384617,Switzerland,Cori_slidingWindow,0.9383577012096544,0.8709214866595293,1.0057939157597795
2021-04-17,3.4945054945054945,Switzerland,Cori_slidingWindow,0.921441437301416,0.8540353909236473,0.988847483679185
2021-04-18,3.5274725274725274,Switzerland,Cori_slidingWindow,0.903398283021329,0.8357902269158435,0.9710063391268144
2021-04-19,3.5604395604395607,Switzerland,Cori_slidingWindow,0.8879273174659166,0.8191768164642341,0.956677818467599
2021-04-20,3.5934065934065935,Switzerland,Cori_slidingWindow,0.8777855213208305,0.8077488772793799,0.9478221653622813
2021-04-21,3.6263736263736264,Switzerland,Cori_slidingWindow,0.8729437665097436,0.8033201140208015,0.9425674189986856
2021-04-22,3.659340659340659,Switzerland,Cori_slidingWindow,0.8709176236603396,0.8037867176945818,0.9380485296260976
2021-04-23,3.6923076923076925,Switzerland,Cori_slidingWindow,0.8688899321338369,0.8053171510412446,0.9324627132264292
2021-04-24,3.7252747252747254,Switzerland,Cori_slidingWindow,0.8655464048642973,0.8059236581008049,0.9251691516277898
2021-04-25,3.758241758241758,Switzerland,Cori_slidingWindow,0.862823150064699,0.8073839789555926,0.9182623211738056
2021-04-26,3.7912087912087915,Switzerland,Cori_slidingWindow,0.8635708636225878,0.811481583630095,0.9156601436150806
2021-04-27,3.8241758241758244,Switzerland,Cori_slidingWindow,0.8674122847700342,0.8165480921198802,0.918276477420188
2021-04-28,3.857142857142857,Switzerland,Cori_slidingWindow,0.8709237134413633,0.8190098147758448,0.922837612106882
2021-04-29,3.89010989010989,Switzerland,Cori_slidingWindow,0.8725305394437434,0.8172557332344532,0.9278053456530336
2021-04-30,3.9230769230769234,Switzerland,Cori_slidingWindow,0.8718523164513378,0.810989158152545,0.9327154747501304
2021-05-01,3.956043956043956,Switzerland,Cori_slidingWindow,0.8697581589087614,0.8019391547911993,0.9375771630263235
2021-05-02,3.989010989010989,Switzerland,Cori_slidingWindow,0.8688008803991257,0.7938829493154509,0.9437188114828006
2021-05-03,4.021978021978022,Switzerland,Cori_slidingWindow,0.8720907539591154,0.7907835293324712,0.9533979785857596
2021-05-04,4.054945054945055,Switzerland,Cori_slidingWindow,0.8796576011019757,0.7941084574863639,0.9652067447175874
2021-05-05,4.087912087912088,Switzerland,Cori_slidingWindow,0.8866050171010931,0.7995274853266996,0.9736825488754866
2021-05-06,4.120879120879121,Switzerland,Cori_slidingWindow,0.8904948882706506,0.8052438970325261,0.9757458795087752
2021-05-07,4.153846153846154,Switzerland,Cori_slidingWindow,0.8906882059027281,0.8097828763784849,0.9715935354269714
2021-05-08,4.186813186813187,Switzerland,Cori_slidingWindow,0.8868834367299456,0.8110702495612119,0.9626966238986794
2021-05-09,4.21978021978022,Switzerland,Cori_slidingWindow,0.8797043360133787,0.8089037660125277,0.9505049060142298
2021-05-10,4.252747252747253,Switzerland,Cori_slidingWindow,0.8749268427095959,0.807643381947215,0.9422103034719768
2021-05-11,4.285714285714286,Switzerland,Cori_slidingWindow,0.8745627575407972,0.8084093458822526,0.9407161691993418
2021-05-12,4.318681318681318,Switzerland,Cori_slidingWindow,0.8745481163942321,0.8077775923196144,0.9413186404688498
2021-05-13,4.351648351648352,Switzerland,Cori_slidingWindow,0.8695614740257447,0.8018473306362175,0.937275617415272
2021-05-14,4.384615384615385,Switzerland,Cori_slidingWindow,0.8582058683193731,0.7894184413000636,0.9269932953386826
2021-05-15,4.417582417582418,Switzerland,Cori_slidingWindow,0.8412023369268237,0.7703698573758833,0.912034816477764
2021-05-16,4.450549450549451,Switzerland,Cori_slidingWindow,0.8214463500492462,0.7472352900091885,0.8956574100893038
2021-05-17,4.483516483516484,Switzerland,Cori_slidingWindow,0.8053923877652631,0.7279059972298418,0.8828787783006844
2021-05-18,4.516483516483516,Switzerland,Cori_slidingWindow,0.7970543442247323,0.7184348177463129,0.8756738707031517
2021-05-19,4.549450549450549,Switzerland,Cori_slidingWindow,0.7943618006960609,0.7177303663280076,0.8709932350641142
2021-05-20,4.582417582417582,Switzerland,Cori_slidingWindow,0.7932660688333871,0.7219186790569699,0.8646134586098043
2021-05-21,4.615384615384616,Switzerland,Cori_slidingWindow,0.7911513132927841,0.726781650419685,0.8555209761658832
2021-05-22,4.648351648351649,Switzerland,Cori_slidingWindow,0.7847564509186052,0.7257221996899371,0.8437907021472734
2021-05-23,4.681318681318682,Switzerland,Cori_slidingWindow,0.77340626133332,0.7158154975318786,0.8309970251347615
2021-05-24,4.714285714285714,Switzerland,Cori_slidingWindow,0.7602207267898613,0.7006315507559258,0.8198099028237968
2021-05-25,4.747252747252747,Switzerland,Cori_slidingWindow,0.7493480772765561,0.6870194505772255,0.8116767039758866
2021-05-26,4.78021978021978,Switzerland,Cori_slidingWindow,0.740521116148574,0.6760873500388723,0.8049548822582756
2021-05-27,4.813186813186813,Switzerland,Cori_slidingWindow,0.7324371136628165,0.6675435295347928,0.7973306977908402
2021-05-28,4.846153846153847,Switzerland,Cori_slidingWindow,0.7229928921055981,0.6598119096820295,0.7861738745291668
2021-05-29,4.8791208791208796,Switzerland,Cori_slidingWindow,0.7114229335154381,0.6512977382144268,0.7715481288164493
2021-05-30,4.912087912087912,Switzerland,Cori_slidingWindow,0.6995506160142169,0.6423832602683669,0.7567179717600668
2021-05-31,4.945054945054945,Switzerland,Cori_slidingWindow,0.6906263588493292,0.6351797832544399,0.7460729344442185
2021-06-01,4.978021978021978,Switzerland,Cori_slidingWindow,0.6853905189177864,0.629902124633872,0.7408789132017007
2021-06-02,5.010989010989011,Switzerland,Cori_slidingWindow,0.6819127396016976,0.6252937641863222,0.738531715017073
2021-06-03,5.043956043956044,Switzerland,Cori_slidingWindow,0.6773294043928023,0.620039611604965,0.7346191971806396
2021-06-04,5.076923076923077,Switzerland,Cori_slidingWindow,0.6695077774590268,0.6124293391104764,0.7265862158075772
2021-06-05,5.10989010989011,Switzerland,Cori_slidingWindow,0.6572699172318427,0.6004779009199925,0.7140619335436929
2021-06-06,5.142857142857143,Switzerland,Cori_slidingWindow,0.6420918967127094,0.5849272917381064,0.6992565016873123
2021-06-07,5.175824175824176,Switzerland,Cori_slidingWindow,0.628414418357709,0.570494417678824,0.6863344190365939
2021-06-08,5.208791208791209,Switzerland,Cori_slidingWindow,0.6203724173865225,0.5616677573871841,0.679404295608894
2021-06-09,5.241758241758242,Switzerland,Cori_slidingWindow,0.6185433461927408,0.5586614398173881,0.6802424228432683
2021-06-10,5.274725274725275,Switzerland,Cori_slidingWindow,0.6214879744849295,0.5598244385997893,0.6863267714623034
2021-06-11,5.3076923076923075,Switzerland,Cori_slidingWindow,0.6276420097989565,0.5627618409530146,0.6960106944408345
2021-06-12,5.340659340659341,Switzerland,Cori_slidingWindow,0.6380990277410862,0.5696029638556064,0.7104278093594243
2021-06-13,5.373626373626374,Switzerland,Cori_slidingWindow,0.6570926628351702,0.5843505302910874,0.7340401478984077
2021-06-14,5.406593406593407,Switzerland,Cori_slidingWindow,0.6900540946061641,0.6121180974799072,0.7725924472177018
2021-06-15,5.43956043956044,Switzerland,Cori_slidingWindow,0.7399988741046227,0.6557766816387879,0.8292354314977662
2021-06-16,5.472527472527473,Switzerland,Cori_slidingWindow,0.8063900009216789,0.7149548562617702,0.9032473278963796
2021-06-17,5.5054945054945055,Switzerland,Cori_slidingWindow,0.8869477303017379,0.7877638478111006,0.9919273266918444
2021-06-18,5.538461538461538,Switzerland,Cori_slidingWindow,0.9793158917866212,0.8723281786139994,1.0924025947565636
2021-06-19,5.571428571428571,Switzerland,Cori_slidingWindow,1.082386124928154,0.9679717133165012,1.2030993241941212
2021-06-20,5.604395604395605,Switzerland,Cori_slidingWindow,1.1952108764041214,1.0741419393059044,1.3226516179555212
2021-06-21,5.637362637362638,Switzerland,Cori_slidingWindow,1.3150774192396617,1.1885529571113942,1.4479092764938182
2021-06-22,5.670329670329671,Switzerland,Cori_slidingWindow,1.4285950054267234,1.2986465361914226,1.5646509821623913
2021-06-23,5.7032967032967035,Switzerland,Cori_slidingWindow,1.520900711676778,1.389917190527324,1.6573803348039458
2021-06-24,5.736263736263736,Switzerland,Cori_slidingWindow,1.5836825608338136,1.4526282591649506,1.7177677302944614
