R,k,mutation_proba,testing_proba,sequencing_proba,n_clusters,max_cluster_size,detection_proba,n_divergent_transitions,R_estimate,R_lower_cred_int,R_upper_cred_int,min_R_Rhat,max_R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,min_k_Rhat,max_k_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,min_mutation_proba_Rhat,max_mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,min_testing_proba_Rhat,max_testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,min_detection_proba_Rhat,max_detection_proba_Rhat
1.3,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0.8210503872263768,0.628888394806949,1.1062948335788891,1.0006735307762888,1.0092140294283647,0.5073315992530828,0.21623063149692867,0.9564718270853722,1.0001435773273004,1.0070682705411007,0.28881971246626553,0.20364081994235908,0.3823529784312512,0.9991900182676309,1.0043967939250942,0.5271478655324746,0.08775203252199504,0.9704300815721987,1.001088556549961,1.0154624091718913,0.05271478655324746,0.008775203252199505,0.09704300815721986,1.001088556549961,1.0154624091718913
0.9,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0.9785326104357904,0.809876983217642,1.2059613856123024,0.9999780288560057,1.01204675623944,0.5019041706991465,0.23436125345143746,0.9297812710200799,1.0002681035875185,1.0041133207899633,0.28433142430031644,0.19991121696672173,0.3764057687193977,1.0000974482763967,1.0043133482718867,0.5825965429678287,0.11056714534754056,0.9802125544508107,0.9987973767475062,1.010412618369939,0.05825965429678287,0.011056714534754056,0.09802125544508107,0.9987973767475062,1.010412618369939
1.1,0.5,0.281,0.8,0.1,3000,1500,0.08,0,1.128779879488573,0.9818043858746331,1.3214684409196351,1.0034142230500047,1.0112780622408566,0.44775865728549186,0.22414413130874516,0.7925427998104673,0.9988115771039096,1.0078586046959777,0.2788868844106611,0.19433888756865395,0.36868658953543537,1.0015332671228139,1.008957860942047,0.6204731034391235,0.1370666440508831,0.9822688258819416,0.9998084050170558,1.0078986156040324,0.06204731034391235,0.01370666440508831,0.09822688258819418,0.9998084050170558,1.0078986156040324
1.3,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0.5642251474706235,0.3767609435481225,0.8471501600531743,1.001282988192945,1.0104238940045323,0.2651399542004489,0.1198416475645885,0.5052201265447446,0.9984856155459738,1.008329952084177,0.2973698024633864,0.20877472339053663,0.39371770120067473,0.9992715216059507,1.0038473027164256,0.4526171667575253,0.09384171327844729,0.9448911327947409,1.0005474648392976,1.012588240233153,0.13578515002725758,0.028152513983534185,0.28346733983842226,1.0005474648392976,1.0125882402331527
0.9,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0.7114063412002184,0.5686021099949898,0.9166604328599772,1.003171746031368,1.0116084388180098,0.25422839636753164,0.13791613919619317,0.40720024906205615,0.9999308660712032,1.0150751380671865,0.29194389231288487,0.2056712119910113,0.3850952251022806,1.0000207467301834,1.0083670578331456,0.6058326531965317,0.16584920634386496,0.9783707465260199,1.001387124482217,1.0117735467207045,0.1817497959589595,0.04975476190315948,0.29351122395780593,1.001387124482217,1.0117735467207045
1.1,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0.9528786403074012,0.8123272764865895,1.133865034116361,1.0001914147963762,1.0126008561658129,0.28673333746349505,0.16544203239268318,0.4106315836176148,1.0010667323516094,1.0125448085395472,0.28543601832808835,0.20112921124342115,0.3760113677914356,0.9992814757187805,1.008218892469489,0.6558983233755773,0.19165675805984297,0.984369980478741,1.0016894582424174,1.0145490965460053,0.19676949701267318,0.05749702741795289,0.2953109941436223,1.0016894582424174,1.0145490965460053
1.3,0.1,0.281,0.1,0.3,3000,1500,0.03,0,1.2480122698720453,1.113218748182994,1.4191510033049208,1.0097438157470071,1.0097438157470071,0.2849166531277878,0.17896646879632716,0.3849719577527584,1.0162936658353066,1.0162936658353066,0.2770860080795622,0.1966356313277384,0.36538278036695127,1.0068069054513284,1.0068069054513284,0.6573440293783601,0.2075717970525491,0.9867725984720123,1.0103354599018497,1.0103354599018497,0.19720320881350803,0.06227153911576474,0.29603177954160365,1.01033545990185,1.01033545990185
0.7,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0.6169661086323092,0.3342976600284042,0.9033510562065603,1.000230021138289,1.0080568144129318,0.5021587075523973,0.1990397884266499,0.9903654201630173,0.9995925283795978,1.003239940566155,0.2964808938346021,0.20783954213889472,0.3920991348438562,0.9986452186688878,1.0060050714416084,0.23725729202755932,0.05597651820004797,0.7210420369322168,0.9998876841644048,1.010650733203008,0.0711771876082678,0.01679295546001439,0.216312611079665,0.9998876841644048,1.010650733203008
0.9,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0.7120740125285877,0.4789506152332447,1.0143546845409834,0.9995413504814981,1.0087287113441974,0.49340997047436586,0.22063558624822005,0.9228195836472907,1.0006084400922046,1.0048142696187974,0.2929815456928606,0.20654625536863885,0.3880222181856412,0.9995364890874596,1.0047605270965572,0.41257458732291674,0.06949483508862962,0.9402871168567477,1.0010701216186988,1.0102337792818272,0.12377237619687502,0.020848450526588888,0.2820861350570243,1.0010701216186988,1.0102337792818272
1.1,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0.9131323742126647,0.7399712972621393,1.1566944528534255,1.0014461122508385,1.010425169632506,0.5182087513273248,0.29555567544358435,0.8015399957601755,1.0005870993730699,1.013782419047302,0.28605310616127333,0.2000732072219913,0.38153880372043497,0.9996030109089328,1.00607140700999,0.5499393301258982,0.09763830687775416,0.9749701519570072,1.0017812100739667,1.0091885463798653,0.16498179903776947,0.029291492063326246,0.2924910455871022,1.0017812100739667,1.0091885463798653
1.3,0.3,0.281,0.1,0.3,3000,1500,0.03,0,1.2212240263291083,1.0852773528450013,1.402236119381908,1.0021650329343779,1.0021650329343779,0.47673810223149254,0.3011035421763448,0.641797715897437,0.9994710499342578,0.9994710499342578,0.27864804089448125,0.20131996748953238,0.3622445898171731,1.0013936917590767,1.0013936917590767,0.5913468962303012,0.1353257891600534,0.967233092229274,1.003691534742009,1.003691534742009,0.17740406886909038,0.04059773674801602,0.2901699276687822,1.003691534742009,1.003691534742009
0.7,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0.6213986082542231,0.34191682833466025,0.8858372908444124,0.9994423820854528,1.0069856491953684,0.6240954173547695,0.2604456345850781,1.1714219583204344,0.9994176841082764,1.0030191749180883,0.29500926989446125,0.20781185576522498,0.3902835251946872,0.9991554506237684,1.0054650281470119,0.19537256589150492,0.05413086816646725,0.5801588810159252,0.9998133834689994,1.0070426447617233,0.05861176976745148,0.01623926044994017,0.17404766430477756,0.9998133834689994,1.0070426447617233
0.9,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0.7052440910767231,0.45060075637916114,1.0114765510048072,1.0011439305948562,1.008292677869632,0.5976278127936961,0.27715329443982495,1.1285570507004492,1.0002417883074952,1.0094169823700827,0.29311584147158787,0.2057319969216721,0.388846510110205,0.9994433102706156,1.0045191962950575,0.3653715538155467,0.0644238202120142,0.9096593494379704,1.0014124253092984,1.0088652838224903,0.10961146614466401,0.019327146063604257,0.2728978048313911,1.0014124253092984,1.0088652838224903
1.1,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0.8936031869194613,0.6989569768148002,1.1649168434224857,1.0029047817618881,1.0133152841201294,0.6522459499330896,0.3575418942011357,1.100311325152943,0.9999959508019157,1.006493671321209,0.28737119093755586,0.20060846978850422,0.3799276282005709,0.9993479926120005,1.004092118072257,0.5118174512909459,0.08140842322418641,0.9745061784170915,1.0015933086715874,1.0145811040958441,0.15354523538728376,0.02442252696725592,0.29235185352512744,1.0015933086715874,1.0145811040958441
1.3,0.5,0.281,0.1,0.3,3000,1500,0.03,0,1.2158768928706407,1.0704529935742657,1.3900246169844945,0.9994902317073212,0.9994902317073212,0.5625852274139793,0.3276743665070565,0.7726873261448858,1.0058631579813693,1.0058631579813693,0.27912240302146135,0.19270703386232002,0.3648736405830809,1.0004672319241201,1.0004672319241201,0.5527358821745597,0.09295541368925105,0.9753778713505123,1.0035664135276736,1.0035664135276736,0.16582076465236792,0.027886624106775313,0.2926133614051537,1.0035664135276736,1.0035664135276736
0.7,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0.5864980304021816,0.4580550013898195,0.7771696876962546,1.0008686360979662,1.0193561343835444,0.18695457207459645,0.09757949315531876,0.30465005418049734,1.0005289972268392,1.010852222118065,0.2966050685761671,0.20751350394450885,0.39452218204371886,0.9993161222448179,1.0057203864663582,0.6106263876093705,0.17897643191602222,0.9793303834784107,0.9992901276820889,1.0143225171229515,0.18318791628281114,0.05369292957480667,0.2937991150435232,0.9992901276820888,1.0143225171229515
0.9,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0.7828387229734985,0.6555838243523313,0.9603870003478768,1.0010245196658,1.0099909351380214,0.2000096807026178,0.11573036456964901,0.2997533104334256,1.0005442686255883,1.0111594765436998,0.29108179039547605,0.20503356142953655,0.3844003666727447,0.9999753435140958,1.010258213921666,0.6818952411508471,0.2299830662542231,0.9875766497842209,1.0022585187592463,1.011629027643763,0.2045685723452541,0.06899491987626694,0.2962729949352662,1.002258518759246,1.011629027643763
1.1,0.1,0.281,0.2,0.3,3000,1500,0.06,0,1.0126891828499323,0.8838322027239289,1.1747692306156647,1.0012257459157132,1.016434772724915,0.2000329638891139,0.11479067214970767,0.28020131354969197,1.000386951164579,1.0152743241531184,0.28301435850527606,0.19849168211531504,0.3746053165390395,0.9996897408739696,1.0131960561742726,0.7054039655898731,0.2538986486413787,0.9897948001760188,1.000187433844341,1.0176421488425162,0.21162118967696192,0.07616959459241361,0.29693844005280573,1.000187433844341,1.0176421488425162
1.3,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0.6407894087391278,0.4084294940583721,0.9523496060629013,1.00060668954686,1.0086776309905174,0.41610995215399127,0.16321095183977255,0.8425242407566488,0.9989249139283192,1.005564732625406,0.29506247516357803,0.20752283162388227,0.3905821966594381,0.9983787310332679,1.005774208329768,0.3856279408970191,0.06820520155878904,0.9137480205149978,0.9999538305347436,1.0162633332195306,0.11568838226910572,0.02046156046763671,0.27412440615449934,0.9999538305347436,1.0162633332195306
0.9,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0.7818714673583343,0.5955479633043231,1.0539504538450566,1.000349475095021,1.0109801731205619,0.4306742823763966,0.2202235569895107,0.7440213627351222,1.0006096385486916,1.0109440031797436,0.29137237682994765,0.20452191574999226,0.38586670561830727,0.9985655742867064,1.0076654119195885,0.5232363250577395,0.09403758756802388,0.9739519339404114,1.0004600305803435,1.0122397931918432,0.15697089751732185,0.02821127627040717,0.29218558018212337,1.0004600305803435,1.0122397931918432
1.1,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0.9948953652468342,0.8442241100263914,1.1988563090144866,1.0026188264111093,1.0182461850427855,0.42203370520080086,0.24191258362078294,0.600370897165621,1.0003121503836632,1.006504523758129,0.28371926575680045,0.20087468033049882,0.37460958212861944,1.0011256457045867,1.0094912538871683,0.6012095796896708,0.13273853334493071,0.9779393074214606,1.001655908762676,1.0141062805955305,0.18036287390690126,0.03982156000347921,0.2933817922264382,1.001655908762676,1.0141062805955305
1.3,0.3,0.281,0.2,0.3,3000,1500,0.06,0,1.244813519147108,1.1092220113395184,1.4214087998122709,1.0045089931790931,1.0045089931790931,0.404793077602696,0.2169718692389112,0.5529852007113166,1.0066921302358727,1.0066921302358727,0.27503342128827796,0.196737950104225,0.3643573708681338,1.0063331219134277,1.0063331219134277,0.5995209641208668,0.11050103821866611,0.9827557112630042,1.0088621696514015,1.0088621696514015,0.17985628923626001,0.03315031146559983,0.29482671337890126,1.0088621696514013,1.0088621696514013
0.7,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0.6672854499392974,0.39778336066756964,0.971107619848274,0.9989254504054652,1.0063130822461943,0.5340275638419555,0.23305445701850094,0.9991842974211559,0.9986283472194439,1.008143018313633,0.2945770282875957,0.20735904238534195,0.3917007502363435,0.99991910159359,1.0029397230084893,0.3116961911392886,0.06030122889652949,0.8631975889199792,0.9996447965635337,1.0113834952711447,0.09350885734178657,0.018090368668958846,0.2589592766759937,0.9996447965635337,1.0113834952711447
0.9,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0.7806484999666421,0.5696579738544191,1.0732419017070025,0.9994095017076854,1.009715132085736,0.5602742222024631,0.28101874650793385,0.9779503467038735,1.0000043946999164,1.0063737066941099,0.2903765918765315,0.20554661784923353,0.3819081805701399,0.9991900259386153,1.005834968585978,0.4717735713628655,0.0763296354189326,0.9595868107942432,1.0002857347316572,1.0126338719059973,0.14153207140885965,0.02289889062567978,0.28787604323827304,1.0002857347316572,1.0126338719059973
1.1,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0.9943811728815055,0.821394011872556,1.2260567938599558,1.0000560600032635,1.0083256075080698,0.595885151059601,0.3452738074564905,0.9310966950920007,1.0001699668697306,1.008435079302059,0.2838455069870864,0.19969895099243212,0.3745063509450295,0.9992939681965083,1.0053586048985022,0.5467348945977106,0.08866790395559192,0.975977957369327,1.0009714829363325,1.0117065990660423,0.16402046837931317,0.026600371186677577,0.2927933872107981,1.0009714829363325,1.0117065990660423
1.3,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0.6578448251580837,0.5419796196220991,0.8107379320052568,1.0014385407024664,1.0086438234981927,0.1371351108143129,0.07658226515927992,0.20709715157893627,1.002305790102932,1.0076596191954563,0.2943252279317685,0.20617733835896979,0.38975167201862004,1.0013170110501082,1.0076708977762956,0.6992602842113043,0.271098562861334,0.9866239601854453,1.0014864741986622,1.0083331417311767,0.20977808526339128,0.0813295688584002,0.29598718805563357,1.0014864741986622,1.008333141731177
0.9,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0.8638259563901705,0.7460627993491087,1.0110439386505907,1.0007283402328575,1.008329636207491,0.1458663088470841,0.08450060948415293,0.2157243670240301,1.0013589766643867,1.0074775348885312,0.2876875008232917,0.20263714542347888,0.37943108887304683,0.9992345958634832,1.007056886015858,0.7332231439971888,0.31146968019802335,0.9894570081971263,1.0009261679099262,1.0088171526729852,0.21996694319915663,0.09344090405940701,0.2968371024591379,1.0009261679099262,1.0088171526729852
1.1,0.1,0.281,0.4,0.3,3000,1500,0.12,0,1.0662930574082883,0.936913342398365,1.2298559761213912,0.99954052070041155,1.009465987786732,0.14585073299477075,0.08709280803563924,0.19753662682487266,1.0016949186941901,1.0153332949343654,0.28217260679228984,0.19780397773796332,0.37436122442207714,1.0000138637081408,1.0075737529267301,0.7451112892867023,0.31902292406903504,0.9893362758643027,1.002901965114872,1.0146353431346542,0.2235333867860107,0.0957068772207105,0.2968008827592908,1.002901965114872,1.014635343134654
1.3,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0.7040304958009382,0.5270235405941156,0.9644368846245525,0.999374140509888,1.0154913334829243,0.3507191990269972,0.1833813106904046,0.5894196189677404,0.9992637026436735,1.0080563917486687,0.2933232858494037,0.20572350168999587,0.3901537252840947,1.0003934435829736,1.0057406285214165,0.5186062165459183,0.10873202022682102,0.9662814046914874,1.000340683052333,1.0143731518536683,0.1555818649637755,0.0326196060680463,0.2898844214074462,1.000340683052333,1.0143731518536683
0.9,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0.8706978370782006,0.7176873082417509,1.0834011762505338,1.0013803089052293,1.0109937315790802,0.342859974716691,0.18233853506874334,0.5228559226999375,1.0024715044160009,1.0110456506318186,0.288294357142651,0.20234424662005157,0.38030379751639526,1.0003161396644342,1.0049992322861085,0.6053133633483465,0.1449423008158782,0.9810213918444733,1.0016897279519972,1.0142483872434997,0.18159400900450395,0.04348269024476346,0.29430641755334197,1.0016897279519972,1.0142483872434997
1.1,0.3,0.281,0.4,0.3,3000,1500,0.12,0,1.0690104157278053,0.9267073825908357,1.2526937325340197,0.9996890783930307,1.0169109690560536,0.37410876021097944,0.22184661412831141,0.5159512239341616,1.0008701914271207,1.012087857611147,0.28241545308010807,0.19861833345853744,0.37271464500376805,0.9991397793233601,1.0100069022759466,0.6346209990569062,0.1623215702741581,0.9836885693498926,0.9997544917555903,1.0089702377956797,0.19038629971707183,0.04869647108224743,0.2951065708049677,0.9997544917555903,1.0089702377956797
1.3,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0.7300380554693041,0.5068468962253946,1.0315483165908546,0.9995926530180753,1.0149167425154915,0.5136173080870121,0.25828312886759447,0.9006783059064318,0.999336776166336,1.005093764891603,0.2926357472241789,0.20538671711804665,0.3885830663661111,0.999459000846492,1.0123232205025223,0.43326496898978145,0.0724208334526259,0.9494491899711144,1.0001687143627431,1.0104306151167954,0.12997949069693443,0.02172625003578777,0.2848347569913343,1.0001687143627431,1.0104306151167954
0.9,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0.8765351455267101,0.6980544167567962,1.1273568806651477,1.0024367335838935,1.015793149760697,0.506088255071619,0.2916472766824672,0.7767487103483258,0.9985922233450499,1.011072395348085,0.2882454181374154,0.20398411543030362,0.37977483665825956,0.999641014303823,1.0080034097462347,0.5405395069408812,0.09818782346565771,0.9778737836534407,1.0009978485414122,1.0173181446303312,0.16216185208226433,0.02945634703969731,0.2933621350960322,1.0009978485414122,1.0173181446303312
1.1,0.5,0.281,0.4,0.3,3000,1500,0.12,0,1.070832823816222,0.9182233296622029,1.2765790414838771,1.0007312351680833,1.0112571919688833,0.5169772084333655,0.29339952762822674,0.769747174931452,1.0010489264934965,1.011688148554699,0.2816013644422132,0.19797595855855205,0.3733093293045526,0.9992445581912239,1.0070468393701741,0.5871129716550191,0.11100394707741962,0.9817150147905365,0.9999549492604652,1.0106684137995092,0.1761338914965057,0.033301184123225885,0.29451450443716093,0.9999549492604654,1.0106684137995092
1.3,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.6,0.3,3000,1500,0.18,0,0.7002353752118856,0.5933429391931099,0.8350843437034458,1.0012792092261564,1.0048982960641113,0.10757564892749828,0.0625659898722866,0.17536635303000853,1.0004920052565442,1.0072281417841809,0.293151671832821,0.2058780289842474,0.38730712906394293,0.9994451446168642,1.0068248655956933,0.7485024698537089,0.32960440518014156,0.9900882997310362,0.9997786886928265,1.007310504279728,0.2245507409561127,0.09888132155404247,0.2970264899193108,0.9997786886928264,1.007310504279728
0.9,0.1,0.281,0.6,0.3,3000,1500,0.18,0,0.8950838398879224,0.7723198594652783,1.046683613786804,0.9988448780721182,1.0086731279042918,0.11873447643801134,0.0707394143129354,0.16113673516109403,0.9997468991227869,1.0086806077667558,0.28691581111029096,0.2013881802330028,0.38177357683967655,0.9998442910095321,1.0066994848545998,0.7477366772533895,0.31924749204890224,0.990914428003516,0.9992395949160893,1.0107323419336647,0.22432100317601686,0.09577424761467067,0.29727432840105483,0.9992395949160893,1.0107323419336647
1.1,0.1,0.281,0.6,0.3,3000,1500,0.18,0,1.0920105028774838,0.9643432558223825,1.2547246187237675,1.0025371184411593,1.0119699280124193,0.11765421669408006,0.07090390740357437,0.15969024475784008,0.9993921161349085,1.012376385109217,0.2816630558469686,0.19702201279199982,0.3720510000578844,1.0010267262889534,1.0083759431887813,0.7655849092273643,0.3531970294818255,0.9912106660955999,1.001379165995887,1.0101195854885605,0.2296754727682093,0.10595910884454765,0.2973631998286799,1.0013791659958873,1.0101195854885605
1.3,0.1,0.281,0.6,0.3,3000,1500,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.6,0.3,3000,1500,0.18,0,0.7362168855762994,0.5803539510770366,0.9739554103090629,1.0002133472694434,1.0124793100022331,0.30775899064271695,0.16459581419239108,0.4907932209184841,1.0003084738788561,1.01571176887156,0.29210060841948354,0.2047007691681723,0.3872728746658169,0.9995007318411891,1.0048953058387131,0.5789755172395327,0.13752809306270417,0.9727884301222421,1.0003325319622978,1.0170620199917673,0.17369265517185978,0.04125842791881124,0.2918365290366726,1.0003325319622978,1.0170620199917673
0.9,0.3,0.281,0.6,0.3,3000,1500,0.18,0,0.9284003276704127,0.7844710618237044,1.1278301501949872,0.9992199793831628,1.0111327082278334,0.3364698831462452,0.1978556284199962,0.5042445549063762,1.0005373439131606,1.0102766044891178,0.2870207549169847,0.20061871263605668,0.3804832418251618,1.0010607539381082,1.008415327081834,0.6324540914625443,0.17041036441713192,0.9831032914632775,1.0001880292631935,1.0175108066757195,0.18973622743876328,0.051123109325139575,0.2949309874389832,1.0001880292631935,1.0175108066757195
1.1,0.3,0.281,0.6,0.3,3000,1500,0.18,0,1.093595221232847,0.9569867879247126,1.2695408014684506,1.000970078996831,1.0108745723993569,0.30994528940694943,0.1887201206965523,0.43356544116080104,1.001265521887487,1.0059860032655479,0.2807412826324869,0.19667281020283145,0.36979673571124355,1.0013905021507445,1.0109211274158094,0.6781517650276986,0.20459674487904406,0.9884954807432432,0.9995697622518691,1.0105616959813029,0.20344552950830955,0.06137902346371321,0.296548644222973,0.999569762251869,1.0105616959813029
1.3,0.3,0.281,0.6,0.3,3000,1500,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.6,0.3,3000,1500,0.18,0,0.7889020571007461,0.5861828015356392,1.0749282363692,1.000520486170688,1.0089024824529,0.524608119700952,0.2736539824022016,0.8849289636045845,0.9986252102150507,1.005994863845504,0.2905364241543065,0.2038428767020754,0.3842503334642475,0.9995792252803304,1.004725623162936,0.4820787749946371,0.08064519226615233,0.9617619420698426,1.0001147026437884,1.010953559120063,0.14462363249839114,0.024193557679845695,0.2885285826209528,1.0001147026437884,1.010953559120063
0.9,0.5,0.281,0.6,0.3,3000,1500,0.18,0,0.9291650696902787,0.7623183473453998,1.164269279536391,1.0017541433200192,1.0119561952002967,0.49028667373999096,0.2712989145619391,0.7558152800189588,1.0000130569426304,1.0101113678006173,0.285389258050786,0.20094084811876778,0.3762558475178346,0.9994804800547338,1.0083680851097803,0.5700483190813931,0.10887220839525884,0.9794948135620397,1.000634946951723,1.0110379458668506,0.17101449572441793,0.03266166251857764,0.29384844406861194,1.000634946951723,1.0110379458668506
1.1,0.5,0.281,0.6,0.3,3000,1500,0.18,0,1.110033525508821,0.9608053609396432,1.3045734113493375,1.0018890867855275,1.010252324082118,0.4808909073115114,0.2732074926301615,0.7541290723789856,0.9991101638145218,1.009985690148365,0.28146939233570717,0.19792984610353007,0.372710664821355,1.001703726663151,1.0106998074409679,0.5938641433133114,0.11765874832935314,0.9813274639700877,0.9986206579470367,1.010597466870084,0.1781592429939934,0.035297624498805934,0.2943982391910263,0.9986206579470367,1.010597466870084
1.3,0.5,0.281,0.6,0.3,3000,1500,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.8,0.3,3000,1500,0.24,0,0.7286665687787367,0.6194307362010592,0.8664918068253705,1.0006297563490762,1.0062391603978482,0.09999621247367241,0.05900158860186509,0.14114427386818443,1.0005591808280068,1.0088246251856072,0.29227690262020817,0.2067091571647755,0.38973178288352794,0.9991601479487331,1.005905335148453,0.7483126705618174,0.33245488698643055,0.9906889752211618,1.0012469989332595,1.010223686257414,0.22449380116854523,0.09973646609592916,0.2972066925663485,1.0012469989332595,1.010223686257414
0.9,0.1,0.281,0.8,0.3,3000,1500,0.24,0,0.9288672897974714,0.8086178151761193,1.0812912710294793,1.000093062275892,1.0147129557326693,0.10353162774454545,0.06412413241651266,0.13861816502535848,1.0010949391269786,1.019601197363849,0.28610464283602305,0.20225210231722962,0.3773769824881213,0.9993530820884511,1.0127080376188216,0.7688377535401133,0.36070093384813573,0.9921432439515001,1.0007594793832728,1.0217645544843896,0.23065132606203398,0.1082102801544407,0.29764297318545,1.0007594793832726,1.0217645544843896
1.1,0.1,0.281,0.8,0.3,3000,1500,0.24,0,1.1091526460146548,0.9808461253771815,1.2749065498524037,1.0009705798585362,1.0073244646069954,0.10158834271845565,0.06091699719378635,0.13483721933573325,1.0012949141898777,1.0199788145145947,0.28023993792539803,0.19640133415683148,0.3717926752147422,1.000765806319294,1.0072609566976427,0.7745910371387844,0.36471164665976574,0.9914592768387106,1.0011089290267698,1.022384425633548,0.23237731114163532,0.10941349399792971,0.29743778305161317,1.0011089290267696,1.022384425633548
1.3,0.1,0.281,0.8,0.3,3000,1500,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.8,0.3,3000,1500,0.24,0,0.7764229535566991,0.6249395918726155,1.000294021597421,1.0020643704876566,1.021308707884378,0.3053978034550295,0.16090237085807244,0.5290486346200537,1.0007978366215902,1.0102320659745603,0.2900255880448891,0.2049676198420488,0.38309803415674715,0.9985964283975982,1.0044659893532133,0.6103062763799407,0.15061460844160557,0.9799100946272619,1.0009074717967872,1.0151071356490355,0.1830918829139822,0.04518438253248167,0.2939730283881785,1.0009074717967872,1.0151071356490355
0.9,0.3,0.281,0.8,0.3,3000,1500,0.24,0,0.9422573939132112,0.8075385193132932,1.121377873498553,1.0040622751567365,1.0195398334768322,0.2803798259947775,0.16559235888111443,0.4004249211601626,1.000273002594441,1.0067977349457553,0.2860562995578571,0.20211940448295476,0.3785137479290254,1.0022014439817772,1.0184429937013892,0.6779421498400452,0.22494098058796919,0.9862418577758129,1.0012724655238674,1.0073576774077164,0.20338264495201355,0.06748229417639075,0.29587255733274387,1.0012724655238674,1.0073576774077164
1.1,0.3,0.281,0.8,0.3,3000,1500,0.24,0,1.1274350779861892,0.9919350475904704,1.297322869537785,1.001956216042638,1.0130503565568083,0.28285969918789405,0.16658968951339526,0.38769363332535756,1.0004834526235187,1.0099813743020283,0.28030598209963126,0.1979556430643692,0.371306370101216,1.0010004509989656,1.0132105617977758,0.6803169034544583,0.21742763824830147,0.9880242629477768,1.000240902368129,1.0100895336220537,0.20409507103633748,0.06522829147449044,0.296407278884333,1.000240902368129,1.0100895336220537
1.3,0.3,0.281,0.8,0.3,3000,1500,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
