country,month,index_param_comb,index_repetition,n_clusters,max_cluster_size,R,k,mutation_proba,testing_proba,sequencing_proba
denmark,06,36,1,1881,2500,1.3262676638594437,0.32142514849719056,0.27967087545907926,0.9785081141519247,0.4361115894609954
denmark,06,37,1,1881,2500,1.2836316478818983,0.33076758850857696,0.23292349159491516,0.41977372695188897,0.4361115894609954
denmark,06,38,1,1881,2500,1.300282881415014,0.366629339538938,0.3173407314602851,0.8319903467612401,0.4361115894609954
denmark,06,39,1,1881,2500,1.3750568695374974,0.38058467191148593,0.28325297500185376,0.8726388291493129,0.4361115894609954
denmark,06,40,1,1881,2500,1.2349802650284878,0.25282100106352484,0.21957600894749923,0.3624192944903807,0.4361115894609954
denmark,06,41,1,1881,2500,1.3336909572256792,0.37920933050979944,0.2553977815093003,0.8283324733708111,0.4361115894609954
denmark,06,42,1,1881,2500,1.3460622943996896,0.31959671633631953,0.27181592621074807,0.2897399590253496,0.4361115894609954
denmark,06,43,1,1881,2500,1.370324603024968,0.3572930974181667,0.2654195007695149,0.8434946731708944,0.4361115894609954
denmark,06,44,1,1881,2500,1.3029634616853933,0.3584623582684382,0.29624154625413734,0.7751538255928684,0.4361115894609954
denmark,06,45,1,1881,2500,1.341479261774823,0.38080393098683285,0.30661675983391307,0.472185992771415,0.4361115894609954
denmark,06,46,1,1881,2500,1.2485429972967461,0.3805028945396391,0.333738374230872,0.5124276116638121,0.4361115894609954
denmark,06,47,1,1881,2500,1.1971326968482459,0.262136615725523,0.291560225522232,0.8225896401653908,0.4361115894609954
denmark,06,48,1,1881,2500,1.252884846441284,0.23609301552831527,0.310289483259355,0.6595927696005455,0.4361115894609954
denmark,06,49,1,1881,2500,1.3196081810487519,0.33180440864864835,0.2500533914714881,0.8165342134823969,0.4361115894609954
denmark,06,50,1,1881,2500,1.2945676606768834,0.30543057066978013,0.22566260305648303,0.9159844580244034,0.4361115894609954
denmark,07,01,1,7459,2500,1.0655214287802253,0.2492792593739522,0.2812221405060479,0.9756611703088481,0.831049268538759
denmark,07,02,1,7459,2500,1.0940968305788326,0.28763731824983835,0.29957119412956,0.970277763662784,0.831049268538759
denmark,07,03,1,7459,2500,1.0314527405287728,0.28501530046942264,0.3188140444369272,0.9729895758846956,0.831049268538759
denmark,07,04,1,7459,2500,1.0772897702165478,0.269011237486728,0.2437770093835567,0.9447545419602763,0.831049268538759
denmark,07,05,1,7459,2500,1.001621984379599,0.29472498452769136,0.2995454553931448,0.988032751894323,0.831049268538759
denmark,07,06,1,7459,2500,1.0391153098954637,0.28377987675820415,0.29576520438858167,0.9756146787801799,0.831049268538759
denmark,07,07,1,7459,2500,1.1369201010623546,0.27453778151261954,0.2699720573917775,0.9389614279724817,0.831049268538759
denmark,07,08,1,7459,2500,1.0776665455282102,0.2773427805433212,0.23051223332274545,0.9946639824319764,0.831049268538759
denmark,07,09,1,7459,2500,1.062329045432183,0.26142947141022843,0.30599859687271164,0.9973410810701712,0.831049268538759
denmark,07,10,1,7459,2500,1.0748115536636835,0.312562326116966,0.33964414017999267,0.8423894254600423,0.831049268538759
denmark,07,11,1,7459,2500,1.0307090646136758,0.27151493718222963,0.24749393038635073,0.9675627561802074,0.831049268538759
denmark,07,12,1,7459,2500,1.0471960281909183,0.2748617506652985,0.2705943763089347,0.9862326129834829,0.831049268538759
denmark,07,13,1,7459,2500,1.0621909654858226,0.28087528121254174,0.27172023313622085,0.9513895520747995,0.831049268538759
denmark,07,14,1,7459,2500,1.1489772268717413,0.28857029814904284,0.3304924419342244,0.9867042317144218,0.831049268538759
denmark,07,15,1,7459,2500,1.025840950230512,0.2669917399761481,0.3240867285821617,0.9404149212629501,0.831049268538759
denmark,07,16,1,7459,2500,1.074856557207077,0.26468027469675515,0.36136886072767005,0.9509542152550394,0.831049268538759
denmark,07,17,1,7459,2500,1.1243708669331194,0.2838028770525986,0.26977006423286565,0.943691328463556,0.831049268538759
denmark,07,18,1,7459,2500,0.9287539592369816,0.30529577715568595,0.2618784214542639,0.9909730745669767,0.831049268538759
denmark,07,19,1,7459,2500,0.9974638778645226,0.25963788403048743,0.27553230298148246,0.8892762068049335,0.831049268538759
denmark,07,20,1,7459,2500,1.0220475313461859,0.2829362853336133,0.33675738194500243,0.9949983774246588,0.831049268538759
denmark,07,21,1,7459,2500,1.0441038453206324,0.28155886477861,0.285447668226791,0.9902339134142475,0.831049268538759
denmark,07,22,1,7459,2500,1.1468343474129814,0.2826599887986696,0.213063030946264,0.975540225087019,0.831049268538759
denmark,07,23,1,7459,2500,0.99700615560341,0.2762113104416147,0.32013893919533287,0.9584314838854772,0.831049268538759
denmark,07,24,1,7459,2500,1.0810195065710333,0.28836842486333175,0.2489789389721167,0.7333653769755681,0.831049268538759
denmark,07,25,1,7459,2500,1.0389492187682807,0.2945204114179067,0.2682565779097395,0.9857143762471211,0.831049268538759
denmark,07,26,1,7459,2500,0.9932467745744212,0.29131404997623,0.24121573059008444,0.9874827516350055,0.831049268538759
denmark,07,27,1,7459,2500,1.01673822493561,0.27963997806946256,0.29887600922426844,0.9942154410828857,0.831049268538759
denmark,07,28,1,7459,2500,0.9896616600971988,0.2653612983770378,0.2473208240387788,0.9157101068337448,0.831049268538759
denmark,07,29,1,7459,2500,1.1205670450277712,0.2518309442767357,0.35308439385134427,0.9488871059360209,0.831049268538759
denmark,07,30,1,7459,2500,1.065670560673483,0.2622893169756619,0.3333706183101373,0.9758623852136393,0.831049268538759
denmark,07,31,1,7459,2500,1.157254352278077,0.2616637179900448,0.33917358811251913,0.8558436653067456,0.831049268538759
denmark,07,32,1,7459,2500,1.0094546543725706,0.26100998358682564,0.29812738678812756,0.990463423347989,0.831049268538759
denmark,07,33,1,7459,2500,0.9795718581265239,0.2666835258090849,0.30827041877250966,0.9892311652004523,0.831049268538759
denmark,07,34,1,7459,2500,1.033161262895687,0.2879987365965722,0.23978725657578706,0.9930869207610924,0.831049268538759
denmark,07,35,1,7459,2500,1.044022325132797,0.2810527776784916,0.3125744830581698,0.988556827398217,0.831049268538759
denmark,07,36,1,7459,2500,1.0667182293206687,0.2718449838231017,0.2817174723816188,0.983289165117964,0.831049268538759
denmark,07,37,1,7459,2500,1.0099975924964169,0.28312820358353713,0.2856062338940972,0.9074678387981411,0.831049268538759
denmark,07,38,1,7459,2500,1.1101503417786702,0.25365053495661455,0.3388432752293398,0.9800346696356202,0.831049268538759
denmark,07,39,1,7459,2500,1.031193748366228,0.2813311555450021,0.3484645258697611,0.6450749831062825,0.831049268538759
denmark,07,40,1,7459,2500,0.9453179756244207,0.2868094342465621,0.24247702940527283,0.996166897909159,0.831049268538759
denmark,07,41,1,7459,2500,1.0844882889355232,0.2721589155909556,0.22983307524412674,0.9698387743512533,0.831049268538759
denmark,07,42,1,7459,2500,1.0019640966315384,0.319198332598592,0.32463210966862593,0.9534022077306649,0.831049268538759
denmark,07,43,1,7459,2500,1.1162503821919534,0.29416709583074,0.3928095101851856,0.9759666404281262,0.831049268538759
denmark,07,44,1,7459,2500,1.0449539875531706,0.28858560472194056,0.3000910303360528,0.93988612337282,0.831049268538759
denmark,07,45,1,7459,2500,1.0060809616095934,0.2917622410418416,0.2761647280487152,0.8527736238013743,0.831049268538759
denmark,07,46,1,7459,2500,0.9988013666359092,0.28457483144689916,0.2562482982046305,0.9331364567406404,0.831049268538759
denmark,07,47,1,7459,2500,1.0869468124479544,0.2653733451650266,0.27803837232040396,0.9519630163623704,0.831049268538759
denmark,07,48,1,7459,2500,1.0151122219203512,0.2628999818749713,0.27079800755545635,0.787801081189174,0.831049268538759
denmark,07,49,1,7459,2500,0.9930675590236628,0.2836612246742889,0.3215441000905382,0.9217067798597789,0.831049268538759
denmark,07,50,1,7459,2500,1.0655983815587422,0.28634919829384053,0.29980785497331214,0.9917516914442871,0.831049268538759
denmark,08,01,1,10625,2500,1.0296640403758621,0.4135240192438275,0.275379227888486,0.8067458918446473,0.8218173050427114
denmark,08,02,1,10625,2500,0.9688999051255275,0.4041608525448815,0.23810839209150983,0.9026066975032823,0.8218173050427114
denmark,08,03,1,10625,2500,1.0675447837401217,0.4108376614343065,0.34032958547828585,0.9541161542036007,0.8218173050427114
denmark,08,04,1,10625,2500,1.059985614708632,0.4463389282384698,0.2819331600227792,0.918144965720104,0.8218173050427114
denmark,08,05,1,10625,2500,0.9817997435931001,0.41091626219973876,0.18995335878421468,0.8083793529026557,0.8218173050427114
denmark,08,06,1,10625,2500,1.0809069527457669,0.4274836966054838,0.31063110989489406,0.956138859364207,0.8218173050427114
denmark,08,07,1,10625,2500,0.9663162639298886,0.3947017609348558,0.2250614054781733,0.8850973849403941,0.8218173050427114
denmark,08,08,1,10625,2500,0.9229347104416746,0.4159070995690799,0.2554341868415765,0.9815923241304063,0.8218173050427114
denmark,08,09,1,10625,2500,0.98194358387181635,0.4353703941843305,0.25874468003897744,0.9529095849137953,0.8218173050427114
denmark,08,10,1,10625,2500,1.0775432387109876,0.41258458630250683,0.25490533247051034,0.9974295269079927,0.8218173050427114
denmark,08,11,1,10625,2500,0.9844480446343785,0.41429103260201594,0.2976655610656033,0.883164420072116,0.8218173050427114
denmark,08,12,1,10625,2500,0.9975800700477447,0.42862449923124535,0.22254447698678265,0.9804495419335998,0.8218173050427114
denmark,08,13,1,10625,2500,1.1287119890487252,0.4390605636708747,0.2951017945354878,0.9951776249920921,0.8218173050427114
denmark,08,14,1,10625,2500,1.0744068046742488,0.41937162259775285,0.3134624617094532,0.9690836124749633,0.8218173050427114
denmark,08,15,1,10625,2500,1.0377377012177835,0.403432399089508,0.288802232177843,0.9627717523842272,0.8218173050427114
denmark,08,16,1,10625,2500,1.0357128218396079,0.40601338973271894,0.30813124180740975,0.9132750296189022,0.8218173050427114
denmark,08,17,1,10625,2500,1.0397593138850305,0.39186767904612013,0.31303874619312516,0.9271248188727235,0.8218173050427114
denmark,08,18,1,10625,2500,1.0447087157400992,0.4335478256835373,0.2727003721620877,0.9303086079835929,0.8218173050427114
denmark,08,19,1,10625,2500,1.0675285438517914,0.4109065173276381,0.3241502167478827,0.9796783956037937,0.8218173050427114
denmark,08,20,1,10625,2500,1.0982498987874758,0.4479531472726241,0.2744144899784243,0.9985188746171635,0.8218173050427114
denmark,08,21,1,10625,2500,0.9601528562008491,0.4337693805573069,0.27283365620357,0.9843739724526773,0.8218173050427114
denmark,08,22,1,10625,2500,0.9828985936337812,0.39533375148559746,0.25989533127337683,0.9977559069327865,0.8218173050427114
denmark,08,23,1,10625,2500,0.9155711403658566,0.4185766803972183,0.1832645894138542,0.9485213027243623,0.8218173050427114
denmark,08,24,1,10625,2500,0.9336235117083597,0.42334045653670627,0.28640273545364536,0.917124156134241,0.8218173050427114
denmark,08,25,1,10625,2500,0.9863086771015768,0.4032790619981036,0.2697653327493646,0.9654557893919199,0.8218173050427114
denmark,08,26,1,10625,2500,1.0279358751706311,0.42663599156298876,0.2901363782767675,0.8988881212305,0.8218173050427114
denmark,08,27,1,10625,2500,1.0138393899814553,0.4340805684919712,0.27415688431613094,0.9354464004212607,0.8218173050427114
denmark,08,28,1,10625,2500,1.056316584750374,0.42128676984643815,0.21840666151305752,0.921560066155536,0.8218173050427114
denmark,08,29,1,10625,2500,0.8867303662703789,0.4048942257031291,0.20663842097547191,0.9630852004015075,0.8218173050427114
denmark,08,30,1,10625,2500,1.0722665630748147,0.42252295114732824,0.30397704630637473,0.9295059986340243,0.8218173050427114
denmark,08,31,1,10625,2500,1.0246870947717721,0.4232061389726404,0.3033954304565977,0.8675215250762307,0.8218173050427114
denmark,08,32,1,10625,2500,0.9436366757331424,0.38820532184502593,0.31924396589099735,0.9000765128298717,0.8218173050427114
denmark,08,33,1,10625,2500,0.9122202296821506,0.3964995034459052,0.3160206986430812,0.945207796514795,0.8218173050427114
denmark,08,34,1,10625,2500,1.002426295784331,0.44115061581438236,0.28668573737465575,0.99410864508596,0.8218173050427114
denmark,08,35,1,10625,2500,1.0816395205923917,0.37789434664354254,0.21506530052474288,0.9937677321164045,0.8218173050427114
denmark,08,36,1,10625,2500,0.9638117547166347,0.424243707969506,0.2247254234327136,0.9494383846892972,0.8218173050427114
denmark,08,37,1,10625,2500,1.0141124860615096,0.4183083143532021,0.24998323153791333,0.9295942775240484,0.8218173050427114
denmark,08,38,1,10625,2500,0.9810071080572189,0.4028003338053863,0.256622705628131,0.9850491916160692,0.8218173050427114
denmark,08,39,1,10625,2500,1.1695028602423374,0.4005345927103654,0.23835592323220792,0.9530467230986092,0.8218173050427114
denmark,08,40,1,10625,2500,0.9487033893201703,0.3969660091866861,0.2155274692031101,0.9841848167759856,0.8218173050427114
denmark,08,41,1,10625,2500,1.0364418608372374,0.456862690783351,0.34142071518180456,0.870640613866558,0.8218173050427114
denmark,08,42,1,10625,2500,0.9960138435559307,0.4246308953426062,0.25932324965319986,0.9122655656457992,0.8218173050427114
denmark,08,43,1,10625,2500,1.0515173640553797,0.46621359803530377,0.2584998936076116,0.9986740815719555,0.8218173050427114
denmark,08,44,1,10625,2500,0.9512001935419254,0.4277258696910224,0.29268139012981165,0.9908160631871094,0.8218173050427114
denmark,08,45,1,10625,2500,0.9901817714091358,0.4163070719588607,0.28346326378870895,0.8823510955583792,0.8218173050427114
denmark,08,46,1,10625,2500,1.1320896569391112,0.4541294779149347,0.33372454838163196,0.8676701020952711,0.8218173050427114
denmark,08,47,1,10625,2500,1.1348440079474522,0.41814766107589696,0.2828382565551205,0.9609619281517613,0.8218173050427114
denmark,08,48,1,10625,2500,0.937947131921879,0.393487569321296,0.26260179929589067,0.9867331042806963,0.8218173050427114
denmark,08,49,1,10625,2500,0.9419054388278544,0.41882049878326844,0.23772984941232522,0.9822101086588251,0.8218173050427114
denmark,08,50,1,10625,2500,1.0310683955274698,0.43639600034311393,0.35179819931366507,0.9523373094426392,0.8218173050427114
denmark,09,01,1,5102,2500,1.0862279015625662,0.4138622581466584,0.25285305284169624,0.8920436960733871,0.8594348659003831
denmark,09,02,1,5102,2500,1.15192878530097,0.41153143653830826,0.363592752669381,0.9805369341914894,0.8594348659003831
denmark,09,03,1,5102,2500,1.1116846344833229,0.3702823387356009,0.24820411905613257,0.8506436746907764,0.8594348659003831
denmark,09,04,1,5102,2500,1.0591167525144496,0.38861696822551484,0.25879947834866857,0.7895578192665629,0.8594348659003831
denmark,09,05,1,5102,2500,1.1546456881007494,0.4308683075830594,0.17288896205739632,0.8554813777237769,0.8594348659003831
denmark,09,06,1,5102,2500,1.1112722773658896,0.434513856282914,0.24928363371821846,0.7373700362651182,0.8594348659003831
denmark,09,07,1,5102,2500,1.1333337630435312,0.38238653427740577,0.25340559594547035,0.7653145028987374,0.8594348659003831
denmark,09,08,1,5102,2500,0.9871940439217236,0.4095379607434762,0.32290443935369595,0.7154735820762571,0.8594348659003831
denmark,09,09,1,5102,2500,1.1061242027498779,0.36227297297944866,0.24111868149349697,0.9261565789328848,0.8594348659003831
denmark,09,10,1,5102,2500,1.1589273377051428,0.37387129518798606,0.18796244405559012,0.8845436020974466,0.8594348659003831
denmark,09,11,1,5102,2500,1.181149030298454,0.33263374413418634,0.23492834758000203,0.7365647229358936,0.8594348659003831
denmark,09,12,1,5102,2500,1.0696807757133497,0.382147690239211,0.25110401351965905,0.7856917865462458,0.8594348659003831
denmark,09,13,1,5102,2500,1.0995152025014028,0.4253846516179355,0.2929243400408774,0.6242448469746448,0.8594348659003831
denmark,09,14,1,5102,2500,1.1578581986244667,0.4376162032835359,0.23369108926241544,0.7265020458402138,0.8594348659003831
denmark,09,15,1,5102,2500,1.080617819039959,0.3724117251439343,0.2393178770943786,0.6947750139137958,0.8594348659003831
denmark,09,16,1,5102,2500,1.0293788550117047,0.4403374174944368,0.28756156518852605,0.9711558238726318,0.8594348659003831
denmark,09,17,1,5102,2500,1.2002440275287058,0.3738172177787432,0.35854060569715984,0.965071006853378,0.8594348659003831
denmark,09,18,1,5102,2500,1.1387045784906493,0.3890186272835343,0.259847321433237,0.9996138423595358,0.8594348659003831
denmark,09,19,1,5102,2500,1.1333831747856413,0.41072211566558736,0.23033344705285894,0.8378371376650495,0.8594348659003831
denmark,09,20,1,5102,2500,1.1580686593971887,0.3703467128863368,0.2732097814533163,0.676783106525797,0.8594348659003831
denmark,09,21,1,5102,2500,1.1602052137376155,0.3850011312281234,0.2528331439810738,0.9273985823471618,0.8594348659003831
denmark,09,22,1,5102,2500,1.169262140564061,0.4116601142365496,0.23046770068195416,0.9579400392970343,0.8594348659003831
denmark,09,23,1,5102,2500,1.0012983854656154,0.4272774989504096,0.2841536608503218,0.898763008824666,0.8594348659003831
denmark,09,24,1,5102,2500,1.1457405520329922,0.38212565868908527,0.2684944281034597,0.7255439512754809,0.8594348659003831
denmark,09,25,1,5102,2500,1.0946385161104841,0.4366122549587858,0.2686261306204487,0.5894735435544858,0.8594348659003831
denmark,09,26,1,5102,2500,1.1330673442907842,0.4521286935773828,0.2844099918345478,0.8964539036269528,0.8594348659003831
denmark,09,27,1,5102,2500,1.0565860530614273,0.3999128078371219,0.31968834669482904,0.8589028750153401,0.8594348659003831
denmark,09,28,1,5102,2500,1.0699918844455234,0.41967842809125616,0.2734090481780338,0.8493210515721448,0.8594348659003831
denmark,09,29,1,5102,2500,1.1376829677503046,0.4214359421407372,0.24895935033095412,0.8517994491545224,0.8594348659003831
denmark,09,30,1,5102,2500,1.0827476718960647,0.39130978586220383,0.34975547640442395,0.8317922833460522,0.8594348659003831
denmark,09,31,1,5102,2500,1.1594437257495422,0.4260496995614908,0.35803623881086144,0.6719635925597118,0.8594348659003831
denmark,09,32,1,5102,2500,1.1662705943816065,0.38099933817587744,0.27538872276005444,0.9855532950512943,0.8594348659003831
denmark,09,33,1,5102,2500,1.0274127751060809,0.36856688439213703,0.2617954994644881,0.7205951491238693,0.8594348659003831
denmark,09,34,1,5102,2500,1.0634288553886648,0.40651975833708454,0.2530589680571487,0.7683113445335479,0.8594348659003831
denmark,09,35,1,5102,2500,1.1813600511602507,0.4360191428760177,0.3000827124413408,0.9635096237786791,0.8594348659003831
denmark,09,36,1,5102,2500,1.1048460568617438,0.4262620973906034,0.3451832082342561,0.958866016603273,0.8594348659003831
denmark,09,37,1,5102,2500,1.1675617608509214,0.4189557856776699,0.22386357582759264,0.9204780935064617,0.8594348659003831
denmark,09,38,1,5102,2500,1.0716078316778477,0.3994681926829575,0.30510322917325283,0.6853410351303703,0.8594348659003831
denmark,09,39,1,5102,2500,1.0652569567070804,0.3952942379235694,0.28322266016922626,0.8906878964208987,0.8594348659003831
denmark,09,40,1,5102,2500,1.0203811831287208,0.3750597933878493,0.28645783202201197,0.9473444044739163,0.8594348659003831
denmark,09,41,1,5102,2500,1.0451867813881512,0.4094981529511662,0.2911441993960271,0.48136039584155993,0.8594348659003831
denmark,09,42,1,5102,2500,1.1860632568561622,0.36991395227481744,0.28143725458932906,0.6309862894322712,0.8594348659003831
denmark,09,43,1,5102,2500,1.0769401011032576,0.4080800178784197,0.20970816402898895,0.8391422739495938,0.8594348659003831
denmark,09,44,1,5102,2500,1.0126183698779017,0.37915611777604213,0.2374708272767635,0.6915931733046382,0.8594348659003831
denmark,09,45,1,5102,2500,1.2079089458339318,0.3424100185764028,0.2734466038929299,0.898680443408229,0.8594348659003831
denmark,09,46,1,5102,2500,1.0904223247047882,0.40244254166368254,0.32698838092248844,0.47397540268124755,0.8594348659003831
denmark,09,47,1,5102,2500,1.0790296906064658,0.4166141622632705,0.35133449749153056,0.7624742817191023,0.8594348659003831
denmark,09,48,1,5102,2500,1.163071613626075,0.40376630287091725,0.30497922920348736,0.9235443219780546,0.8594348659003831
denmark,09,49,1,5102,2500,1.1193533007744638,0.39498872961470566,0.26865076076240957,0.8473441591400297,0.8594348659003831
denmark,09,50,1,5102,2500,1.0484892895282591,0.4140675502615833,0.31909638949672653,0.7811481383885763,0.8594348659003831
denmark,10,01,1,8160,2500,1.1517309702042329,0.3629024804623166,0.3232847447607172,0.681862598147671,0.7840743499239015
denmark,10,02,1,8160,2500,1.2361791151997001,0.39863550138705856,0.22267055246529724,0.9726101671863119,0.7840743499239015
denmark,10,03,1,8160,2500,1.1717461992651255,0.416153196994399,0.20351846450158903,0.9146785455451243,0.7840743499239015
denmark,10,04,1,8160,2500,1.268697177361973,0.43091546996039576,0.24625287208446295,0.9811300657384555,0.7840743499239015
denmark,10,05,1,8160,2500,1.0973934871159532,0.3987667359517962,0.28278461032479907,0.832750342370333,0.7840743499239015
denmark,10,06,1,8160,2500,1.2625270541151439,0.4451051524285311,0.37942208572075087,0.9901651754795536,0.7840743499239015
denmark,10,07,1,8160,2500,1.1377958762913771,0.4090798959387176,0.327885134280826,0.8243424546682078,0.7840743499239015
denmark,10,08,1,8160,2500,1.18477669938237,0.3703130496580761,0.30187816272492995,0.9517396819220859,0.7840743499239015
denmark,10,09,1,8160,2500,1.169836204561319,0.39802296423088435,0.21135782897940755,0.7096434669184086,0.7840743499239015
denmark,10,10,1,8160,2500,1.1637633836165757,0.35120354849361923,0.3186293932057106,0.8989877648481983,0.7840743499239015
denmark,10,11,1,8160,2500,1.269631597939127,0.3889348339818304,0.34430025128543834,0.9345872388073135,0.7840743499239015
denmark,10,12,1,8160,2500,1.3561179501390175,0.3947554562136594,0.28227430074709475,0.7487158749865748,0.7840743499239015
denmark,10,13,1,8160,2500,1.2985004009148977,0.41823099313148143,0.36647909478182855,0.7954638472237412,0.7840743499239015
denmark,10,14,1,8160,2500,1.1952663178554979,0.39464227724778583,0.2714291819250869,0.7494758811252611,0.7840743499239015
denmark,10,15,1,8160,2500,1.1191333219562574,0.36958255245020644,0.25464629684731543,0.8298773543280807,0.7840743499239015
denmark,10,16,1,8160,2500,1.214240932993911,0.38238749317407617,0.2977601203240064,0.9636465636889684,0.7840743499239015
denmark,10,17,1,8160,2500,1.2187995633102477,0.40379687715235896,0.2684183306121215,0.8622448250118,0.7840743499239015
denmark,10,18,1,8160,2500,1.1749976499154515,0.40050746717389674,0.23459879421970417,0.990092444750237,0.7840743499239015
denmark,10,19,1,8160,2500,1.2089674968763464,0.4166117354065157,0.23677011476877236,0.782770179257484,0.7840743499239015
denmark,10,20,1,8160,2500,1.2330605104023558,0.4004490708700475,0.3101468018931608,0.6910660103048498,0.7840743499239015
denmark,10,21,1,8160,2500,1.2071359769037067,0.3945559856131506,0.22354272152539745,0.9777033451843969,0.7840743499239015
denmark,10,22,1,8160,2500,1.1751673675899577,0.4014659260710286,0.32034563558752527,0.9703318267959479,0.7840743499239015
denmark,10,23,1,8160,2500,1.1163666029725692,0.43527231225655333,0.3028471003532091,0.9822194432567839,0.7840743499239015
denmark,10,24,1,8160,2500,1.2148465446419259,0.40655766649422187,0.23840654364400443,0.761375118672814,0.7840743499239015
denmark,10,25,1,8160,2500,1.1696985646238465,0.38124373325063393,0.34166457075760914,0.9825842774013125,0.7840743499239015
denmark,10,26,1,8160,2500,1.0885069957454865,0.42742780320665086,0.2313657051164743,0.9836929175840249,0.7840743499239015
denmark,10,27,1,8160,2500,1.3562743410706015,0.38907970263036773,0.2522616313430825,0.9804152837856109,0.7840743499239015
denmark,10,28,1,8160,2500,1.083416485889602,0.4151550263186858,0.30764210532254355,0.9831783935862153,0.7840743499239015
denmark,10,29,1,8160,2500,1.1485883104814327,0.41850001215923793,0.25725017234843983,0.8395606659542821,0.7840743499239015
denmark,10,30,1,8160,2500,1.1708290326577337,0.4364646728629307,0.28084807565732517,0.9747114963742184,0.7840743499239015
denmark,10,31,1,8160,2500,1.1917981661997918,0.424367362343782,0.22649234782477173,0.9228556164369018,0.7840743499239015
denmark,10,32,1,8160,2500,1.145511490335631,0.39000532900798895,0.30392253617893483,0.8811933227838776,0.7840743499239015
denmark,10,33,1,8160,2500,1.1038409261549544,0.42094070669644346,0.2635925722494416,0.7057505761977848,0.7840743499239015
denmark,10,34,1,8160,2500,1.1450061665333626,0.43430945020672485,0.18556902501118488,0.8807505348344324,0.7840743499239015
denmark,10,35,1,8160,2500,1.0393811776327442,0.3780500010907848,0.3298365610743343,0.9055205905483611,0.7840743499239015
denmark,10,36,1,8160,2500,1.2009620801399516,0.4041699611723911,0.34398537576647503,0.9504121207101818,0.7840743499239015
denmark,10,37,1,8160,2500,1.1324339724018606,0.4029131285963406,0.31195526763755044,0.9917839819432983,0.7840743499239015
denmark,10,38,1,8160,2500,1.132411613023397,0.41534205380067074,0.3250397717309459,0.8599223412385942,0.7840743499239015
denmark,10,39,1,8160,2500,1.29246259467184,0.4266344291386347,0.23135888345897568,0.8626708178217217,0.7840743499239015
denmark,10,40,1,8160,2500,1.1830890507134062,0.39076678930294717,0.2943771583050508,0.9864520718613995,0.7840743499239015
denmark,10,41,1,8160,2500,1.1909987934610258,0.3988776429274802,0.321574356998386,0.8255253524906762,0.7840743499239015
denmark,10,42,1,8160,2500,1.237787070747957,0.4142341220703629,0.23609936184193261,0.9024801064504212,0.7840743499239015
denmark,10,43,1,8160,2500,1.1996680522628722,0.4082929343467426,0.26744924485607546,0.9988147478716705,0.7840743499239015
denmark,10,44,1,8160,2500,1.2540516517892344,0.3952437552184179,0.27032499828854634,0.9546559977385147,0.7840743499239015
denmark,10,45,1,8160,2500,1.1449288786567517,0.363647712728478,0.27430834068834087,0.9594695279885813,0.7840743499239015
denmark,10,46,1,8160,2500,1.304810704747291,0.4275100841090142,0.31970947659734733,0.8193717448363969,0.7840743499239015
denmark,10,47,1,8160,2500,1.2056515643840162,0.42090213804315435,0.21462437379194357,0.9909180813822717,0.7840743499239015
denmark,10,48,1,8160,2500,1.3347394667432495,0.4016817731591496,0.3125519466299183,0.956872983276277,0.7840743499239015
denmark,10,49,1,8160,2500,1.1603520303438029,0.43526259072959134,0.23073016433731705,0.9209118884775085,0.7840743499239015
denmark,10,50,1,8160,2500,1.172795734334486,0.39885442121835707,0.3361952934431531,0.8338103200369683,0.7840743499239015
denmark,11,01,1,18872,2500,1.0867623087643519,0.23924750519500207,0.26832032382779,0.8007906432058434,0.4651326206515323
denmark,11,02,1,18872,2500,1.1294228722281197,0.25383766150266973,0.30754491509160603,0.9532173288794393,0.4651326206515323
denmark,11,03,1,18872,2500,1.167759046744228,0.24831228160546498,0.23944926654414111,0.9639254637158321,0.4651326206515323
denmark,11,04,1,18872,2500,1.088473798027132,0.26441873524826165,0.2874552299334051,0.9360012925846624,0.4651326206515323
denmark,11,05,1,18872,2500,1.2621096550588675,0.23998366474121094,0.32008848092048875,0.9801552530639992,0.4651326206515323
denmark,11,06,1,18872,2500,1.1277278119835714,0.25325331599824435,0.2284191265317921,0.9966392945477246,0.4651326206515323
denmark,11,07,1,18872,2500,1.114625693431964,0.2550851437107089,0.31601086762110703,0.9553516312207414,0.4651326206515323
denmark,11,08,1,18872,2500,1.1194908037074836,0.2553235148873974,0.32586071680420264,0.9153017983686947,0.4651326206515323
denmark,11,09,1,18872,2500,1.1200918572160916,0.23469658471686378,0.2690010325178634,0.9568858055604182,0.4651326206515323
denmark,11,10,1,18872,2500,1.2111883035046072,0.2426909374950142,0.24707369080276567,0.7482758365005697,0.4651326206515323
denmark,11,11,1,18872,2500,1.109304306374749,0.24743649369941878,0.30782124920920634,0.9870320019692763,0.4651326206515323
denmark,11,12,1,18872,2500,1.0770703643382693,0.24922489262378275,0.29518371052986153,0.9582899326833046,0.4651326206515323
denmark,11,13,1,18872,2500,1.0717068536630634,0.24090719250005835,0.24819074947033093,0.9711670166294998,0.4651326206515323
denmark,11,14,1,18872,2500,1.2157412792847138,0.26040345375779184,0.24747270158098722,0.9455998311960523,0.4651326206515323
denmark,11,15,1,18872,2500,1.0922156070988382,0.22557294119129376,0.33138837944467864,0.9779310134670429,0.4651326206515323
denmark,11,16,1,18872,2500,1.0873945730883852,0.2528463250018223,0.27159234087436634,0.9630471649041888,0.4651326206515323
